Species	Ks
AP13K_AP13N	0.411374
AP13K_AP13N	0.157456
AP13K_AP13N	0.138101
AP13K_AP13N	0.110909
AP13K_AP13N	0.554324
AP13K_AP13N	0.0917759
AP13K_AP13N	0.443478
AP13K_AP13N	0.172642
AP13K_AP13N	0.333333
AP13K_AP13N	0.104307
AP13K_AP13N	0.288303
AP13K_AP13N	0.376404
AP13K_AP13N	0.523957
AP13K_AP13N	0.428108
AP13K_AP13N	0.0341207
AP13K_AP13N	0.362398
AP13K_AP13N	0.4131
AP13K_AP13N	0.702128
AP13K_AP13N	0.076417
AP13K_AP13N	0.0839223
AP13K_AP13N	0.717822
AP13K_AP13N	0.767511
AP13K_AP13N	0.321903
AP13K_AP13N	0.302139
AP13K_AP13N	0.0670671
AP13K_AP13N	0.168787
AP13K_AP13N	0.26461
AP13K_AP13N	0.765468
AP13K_AP13N	0.101781
AP13K_AP13N	0.961345
AP13K_AP13N	0.124786
AP13K_AP13N	0.178003
AP13K_AP13N	0.259919
AP13K_AP13N	0.123967
AP13K_AP13N	0.555377
AP13K_AP13N	0.427984
AP13K_AP13N	0.116548
AP13K_AP13N	0.0562365
AP13K_AP13N	0.213836
AP13K_AP13N	0.286225
AP13K_AP13N	0.0409771
AP13K_AP13N	0.180754
AP13K_AP13N	0.330069
AP13K_AP13N	0.0854626
AP13K_AP13N	0.363992
AP13K_AP13N	0.0725773
AP13K_AP13N	0
AP13K_AP13N	0.431353
AP13K_AP13N	0.305688
AP13K_AP13N	0.219786
AP13K_AP13N	0.341209
AP13K_AP13N	0.243258
AP13K_AP13N	0.0823364
AP13K_AP13N	0.370408
AP13K_AP13N	0.0509554
AP13K_AP13N	0.532407
AP13K_AP13N	0.426029
AP13K_AP13N	0.283135
AP13K_AP13N	0.119149
AP13K_AP13N	0.471619
AP13K_AP13N	0.173725
AP13K_AP13N	0.196923
AP13K_AP13N	0.0144928
AP13K_AP13N	0.194704
AP13K_AP13N	0.50677
AP13K_AP13N	0.158101
AP13K_AP13N	1.16346
AP13K_AP13N	0.39896
AP13K_AP13N	0.143298
AP13K_AP13N	0.140199
AP13K_AP13N	0.0204521
AP13K_AP13N	0.280919
AP13K_AP13N	0.187182
AP13K_AP13N	0.223709
AP13K_AP13N	0.178954
AP13K_AP13N	0.0574139
AP13K_AP13N	0.371332
AP13K_AP13N	0.246479
AP13K_AP13N	0.189826
AP13K_AP13N	0.0419948
AP13K_AP13N	0.238034
AP13K_AP13N	0.167979
AP13K_AP13N	0.0638021
AP13K_AP13N	0.192612
AP13K_AP13N	0.0856031
AP13K_AP13N	0.396601
AP13K_AP13N	0.136625
AP13K_AP13N	0.104551
AP13K_AP13N	0.554615
AP13K_AP13N	0.207071
AP13K_AP13N	0.205229
AP13K_AP13N	0.240044
AP13K_AP13N	0.188209
AP13K_AP13N	0.0178571
AP13K_AP13N	0.00103788
AP13K_AP13N	0.300826
AP13K_AP13N	0.258297
AP13K_AP13N	0.0582011
AP13K_AP13N	0.303279
AP13K_AP13N	0.112745
AP13K_AP13N	0.543465
AP13K_AP13N	0.461264
AP13K_AP13N	0.16996
AP13K_AP13N	0.0598626
AP13K_AP13N	0.196376
AP13K_AP13N	0.547619
AP13K_AP13N	0.399862
AP13K_AP13N	0.577174
AP13K_AP13N	1.17966
AP13K_AP13N	0.106369
AP13K_AP13N	0.227862
AP13K_AP13N	0.511682
AP13K_AP13N	0.00077101
AP13K_AP13N	0.508032
AP13K_AP13N	0.0379437
AP13K_AP13N	0.163354
AP13K_AP13N	0.296454
AP13K_AP13N	0.083779
AP13K_AP13N	0.186275
AP13K_AP13N	0.22765
AP13K_AP13N	0.213749
AP13K_AP13N	0.000897666
AP13K_AP13N	0.425806
AP13K_AP13N	0.0286104
AP13K_AP13N	0.167079
AP13K_AP13N	0.0947437
AP13K_AP13N	0.386214
AP13K_AP13N	0.252358
AP13K_AP13N	0.0955882
AP13K_AP13N	0.0840289
AP13K_AP13N	0.071564
AP13K_AP13N	0.131403
AP13K_AP13N	0.313272
AP13K_AP13N	0.169784
AP13K_AP13N	0.234155
AP13K_AP13N	0.160532
AP13K_AP13N	0.570042
AP13K_AP13N	0.518135
AP13K_AP13N	0.867299
AP13K_AP13N	0.826936
AP13K_AP13N	0.141678
AP13K_AP13N	0.216102
AP13K_AP13N	0.455393
AP13K_AP13N	0.0218265
AP13K_AP13N	0.200303
AP13K_AP13N	0.14006
AP13K_AP13N	0.305785
AP13K_AP13N	0.397125
AP13K_AP13N	0.5
AP13K_AP13N	0.221359
AP13K_AP13N	0.0983837
AP13K_AP13N	0.22981
AP13K_AP13N	0.202505
AP13K_AP13N	0.462766
AP13K_AP13N	0.266281
AP13K_AP13N	0.151151
AP13K_AP13N	0.435547
AP13K_AP13N	0.23724
AP13K_AP13N	0.145658
AP13K_AP13N	0.298507
AP13K_AP13N	0.318358
AP13K_AP13N	0.252383
AP13K_AP13N	0.226001
AP13K_AP13N	0.122543
AP13K_AP13N	0.139147
AP13K_AP13N	0.131148
AP13K_AP13N	0.317708
AP13K_AP13N	0.188798
AP13K_AP13N	0.120253
AP13K_AP13N	0.163934
AP13K_AP13N	0.214612
AP13K_AP13N	0.169014
AP13K_AP13N	0.295389
AP13K_AP13N	0.383784
AP13K_AP13N	0.298286
AP13K_AP13N	0.10328
AP13K_AP13N	0.0988043
AP13K_AP13N	0.272206
AP13K_AP13N	0.0597015
AP13K_AP13N	0.389671
AP13K_AP13N	0.0805044
AP13K_AP13N	0.175131
AP13K_AP13N	0.178431
AP13K_AP13N	0.114616
AP13K_AP13N	0.0678781
AP13K_AP13N	0.0398818
AP13K_AP13N	0.380882
AP13K_AP13N	0.172177
AP13K_AP13N	0.783595
AP13K_AP13N	0.150675
AP13K_AP13N	0.348485
AP13K_AP13N	0.333333
AP13K_AP13N	0.304582
AP13K_AP13N	0.641367
AP13K_AP13N	0.219069
AP13K_AP13N	0.314079
AP13K_AP13N	0.102067
AP13K_AP13N	0.0711785
AP13K_AP13N	0.527586
AP13K_AP13N	0.0726916
AP13K_AP13N	0.0883117
AP13K_AP13N	0.0840517
AP13K_AP13N	0.269316
AP13K_AP13N	0.160281
AP13K_AP13N	0.154074
AP13K_AP13N	0.297668
AP13K_AP13N	0.217391
AP13K_AP13N	0.644815
AP13K_AP13N	0.342246
AP13K_AP13N	0.189524
AP13K_AP13N	0.99953
AP13K_AP13N	0.149412
AP13K_AP13N	0.435558
AP13K_AP13N	0.235782
AP13K_AP13N	0.288835
AP13K_AP13N	0.310985
AP13K_AP13N	0.15192
AP13K_AP13N	0.145415
AP13K_AP13N	0.0376532
AP13K_AP13N	0.436878
AP13K_AP13N	0.121884
AP13K_AP13N	0.108369
AP13K_AP13N	0.505587
AP13K_AP13N	0.746789
AP13K_AP13N	0.851818
AP13K_AP13N	0.330085
AP13K_AP13N	0.472299
AP13K_AP13N	0.0615883
AP13K_AP13N	0.168403
AP13K_AP13N	0.403092
AP13K_AP13N	0.117338
AP13K_AP13N	0.150573
AP13K_AP13N	0.128
AP13K_AP13N	0.0638978
AP13K_AP13N	0.466474
AP13K_AP13N	0.288366
AP13K_AP13N	0.52381
AP13K_AP13N	0.133702
AP13K_AP13N	0.457447
AP13K_AP13N	0.362039
AP13K_AP13N	0.114719
AP13K_AP13N	0.0418888
AP13K_AP13N	0.182272
AP13K_AP13N	0.412911
AP13K_AP13N	0.0980565
AP13K_AP13N	0.360831
AP13K_AP13N	0.467172
AP13K_AP13N	0.204261
AP13K_AP13N	0.195946
AP13K_AP13N	0.059775
AP13K_AP13N	0.00566572
AP13K_AP13N	0.379798
AP13K_AP13N	0.845012
AP13K_AP13N	0.479839
AP13K_AP13N	0.136662
AP13K_AP13N	0.273054
AP13K_AP13N	0.273585
AP13K_AP13N	0.117771
AP13K_AP13N	0.114558
AP13K_AP13N	0.0707372
AP13K_AP13N	0.0229045
AP13K_AP13N	0.148211
AP13K_AP13N	0.109258
AP13K_AP13N	0.0693941
AP13K_AP13N	0.613333
AP13K_AP13N	0.116251
AP13K_AP13N	0.429333
AP13K_AP13N	0.100605
AP13K_AP13N	0.342342
AP13K_AP13N	0.138095
AP13K_AP13N	0.287091
AP13K_AP13N	0.135969
AP13K_AP13N	0.0423387
AP13K_AP13N	0.152235
AP13K_AP13N	0.373379
AP13K_AP13N	0.432377
AP13K_AP13N	0.262108
AP13K_AP13N	0.0909091
AP13K_AP13N	0.41629
AP13K_AP13N	0.547619
AP13K_AP13N	0.236641
AP13K_AP13N	0.130435
AP13K_AP13N	0.0789744
AP13K_AP13N	0.00179533
AP13K_AP13N	0.101591
AP13K_AP13N	0.082918
AP13K_AP13N	0.507712
AP13K_AP13N	0.165306
AP13K_AP13N	0.664096
AP13K_AP13N	0.321222
AP13K_AP13N	0.261513
AP13K_AP13N	0.24269
AP13K_AP13N	0.136936
AP13K_AP13N	0.141801
AP13K_AP13N	0.125828
AP13K_AP13N	0.176554
AP13K_AP13N	0.000984737
AP13K_AP13N	0.211485
AP13K_AP13N	0.232891
AP13K_AP13N	0.285714
AP13K_AP13N	0.295717
AP13K_AP13N	0.100198
AP13K_AP13N	0.339918
AP13K_AP13N	0.533333
AP13K_AP13N	0.192053
AP13K_AP13N	0.293869
AP13K_AP13N	0.631548
AP13K_AP13N	0.108889
AP13K_AP13N	0.920714
AP13K_AP13N	0.250482
AP13K_AP13N	0.163755
AP13K_AP13N	0.386248
AP13K_AP13N	0.0941055
AP13K_AP13N	0.431579
AP13K_AP13N	0.115926
AP13K_AP13N	0.254844
AP13K_AP13N	0.104167
AP13K_AP13N	0.105263
AP13K_AP13N	0.0266393
AP13K_AP13N	0.372781
AP13K_AP13N	0.10865
AP13K_AP13N	0.239617
AP13K_AP13N	0.116582
AP13K_AP13N	0.565056
AP13K_AP13N	0.713384
AP13K_AP13N	0.144224
AP13K_AP13N	0.203883
AP13K_AP13N	0.448625
AP13K_AP13N	0.508017
AP13K_AP13N	0.674322
AP13K_AP13N	0.300885
AP13K_AP13N	0.169026
AP13K_AP13N	0.261673
AP13K_AP13N	0.16893
AP13K_AP13N	0.0257967
AP13K_AP13N	0.986641
AP13K_AP13N	0.31761
AP13K_AP13N	0.659216
AP13K_AP13N	0.199229
AP13K_AP13N	0.263694
AP13K_AP13N	0.104709
AP13K_AP13N	0.193211
AP13K_AP13N	0.229794
AP13K_AP13N	0.217428
AP13K_AP13N	0.212613
AP13K_AP13N	0.166124
AP13K_AP13N	0.742287
AP13K_AP13N	0.285714
AP13K_AP13N	0.125395
AP13K_AP13N	0.162939
AP13K_AP13N	0.0523338
AP13K_AP13N	0.443363
AP13K_AP13N	0.352194
AP13K_AP13N	0.455373
AP13K_AP13N	0.677215
AP13K_AP13N	0.274887
AP13K_AP13N	0.0804196
AP13K_AP13N	0.505376
AP13K_AP13N	0.475444
AP13K_AP13N	0.429772
AP13K_AP13N	0.187692
AP13K_AP13N	0.0285375
AP13K_AP13N	0.308594
AP13K_AP13N	0.194332
AP13K_AP13N	0.248307
AP13K_AP13N	0.590238
AP13K_AP13N	0.0951143
AP13K_AP13N	0.0873206
AP13K_AP13N	0.24424
AP13K_AP13N	0.171127
AP13K_AP13N	0.316814
AP13K_AP13N	0.364845
AP13K_AP13N	0.673469
AP13K_AP13N	0.0257069
AP13K_AP13N	0.443662
AP13K_AP13N	0.0539262
AP13K_AP13N	0.223899
AP13K_AP13N	0.150168
AP13K_AP13N	0.417485
AP13K_AP13N	0.0597964
AP13K_AP13N	0.0706941
AP13K_AP13N	0.280236
AP13K_AP13N	0.0709877
AP13K_AP13N	0.401264
AP13K_AP13N	0.506203
AP13K_AP13N	0.0697156
AP13K_AP13N	0.19697
AP13K_AP13N	0.0519319
AP13K_AP13N	0.289509
AP13K_AP13N	0.205373
AP13K_AP13N	0.485348
AP13K_AP13N	0.124688
AP13K_AP13N	0.583134
AP13K_AP13N	0.129469
AP13K_AP13N	0.181818
AP13K_AP13N	0.44197
AP13K_AP13N	0.751562
AP13K_AP13N	0.188679
AP13K_AP13N	0.113984
AP13K_AP13N	0.513688
AP13K_AP13N	0.156013
AP13K_AP13N	0.078125
AP13K_AP13N	0.0435953
AP13K_AP13N	0.0617111
AP13K_AP13N	0.173484
AP13K_AP13N	0.573103
AP13K_AP13N	0.344444
AP13K_AP13N	0.189189
AP13K_AP13N	0.338889
AP13K_AP13N	0.163121
AP13K_AP13N	0.459016
AP13K_AP13N	0.401606
AP13K_AP13N	0.176744
AP13K_AP13N	0.112732
AP13K_AP13N	0.243679
AP13K_AP13N	0.470123
AP13K_AP13N	0.630556
AP13K_AP13N	0.291194
AP13K_AP13N	0.0199704
AP13K_AP13N	0.256827
AP13K_AP13N	0.163352
AP13K_AP13N	0.300296
AP13K_AP13N	0.19449
AP13K_AP13N	0.576527
AP13K_AP13N	0.360697
AP13K_AP13N	0.0441676
AP13K_AP13N	0.00133067
AP13K_AP13N	0.0601173
AP13K_AP13N	0.285714
AP13K_AP13N	0.099768
AP13K_AP13N	0.255435
AP13K_AP13N	0.40508
AP13K_AP13N	0.525952
AP13K_AP13N	0.214651
AP13K_AP13N	0.00723066
AP13K_AP13N	0.394167
AP13K_AP13N	0.366337
AP13K_AP13N	0.0988468
AP13K_AP13N	0.119725
AP13K_AP13N	0.204342
AP13K_AP13N	0.210345
AP13K_AP13N	0.444113
AP13K_AP13N	0.339623
AP13K_AP13N	0.325675
AP13K_AP13N	0.213793
AP13K_AP13N	0.27519
AP13K_AP13N	0.200292
AP13K_AP13N	0.290043
AP13K_AP13N	0.310026
AP13K_AP13N	0.15812
AP13K_AP13N	0.655556
AP13K_AP13N	0.0450771
AP13K_AP13N	0.193735
AP13K_AP13N	0.147436
AP13K_AP13N	0.191682
AP13K_AP13N	0.175587
AP13K_AP13N	0.386757
AP13K_AP13N	0.121375
AP13K_AP13N	0.139478
AP13K_AP13N	0.374241
AP13K_AP13N	0.385307
AP13K_AP13N	0.308864
AP13K_AP13N	0.451493
AP13K_AP13N	0.172706
AP13K_AP13N	0.614416
AP13K_AP13N	0.348375
AP13K_AP13N	0.0947616
AP13K_AP13N	0.313393
AP13K_AP13N	0.182031
AP13K_AP13N	0.219858
AP13K_AP13N	0.932948
AP13K_AP13N	0.228663
AP13K_AP13N	0.179379
AP13K_AP13N	0.115903
AP13K_AP13N	0.357977
AP13K_AP13N	0.17931
AP13K_AP13N	0.291277
AP13K_AP13N	0.159514
AP13K_AP13N	0.19873
AP13K_AP13N	0.351064
AP13K_AP13N	0.189573
AP13K_AP13N	0.140598
AP13K_AP13N	0.112288
AP13K_AP13N	0.0972664
AP13K_AP13N	0.386748
AP13K_AP13N	0.108889
AP13K_AP13N	0.180301
AP13K_AP13N	0.180193
AP13K_AP13N	0.164435
AP13K_AP13N	0.14202
AP13K_AP13N	0.277423
AP13K_AP13N	0.3859
AP13K_AP13N	0.319661
AP13K_AP13N	0.537152
AP13K_AP13N	0.0723652
AP13K_AP13N	0.206349
AP13K_AP13N	0.117787
AP13K_AP13N	0.131171
AP13K_AP13N	0.355689
AP13K_AP13N	0.120459
AP13K_AP13N	0.220422
AP13K_AP13N	0.267635
AP13K_AP13N	0.326689
AP13K_AP13N	0.573899
AP13K_AP13N	0.383982
AP13K_AP13N	0.778175
AP13K_AP13N	0.117162
AP13K_AP13N	0.215142
AP13K_AP13N	0.442918
AP13K_AP13N	0.108309
AP13K_AP13N	0.161712
AP13K_AP13N	0.222448
AP13K_AP13N	0.273338
AP13K_AP13N	0.0962838
AP13K_AP13N	0.165955
AP13K_AP13N	0.278992
AP13K_AP13N	0.319222
AP13K_AP13N	0.208861
AP13K_AP13N	0.400589
AP13K_AP13N	0.48031
AP13K_AP13N	0.0308725
AP13K_AP13N	0.0331633
AP13K_AP13N	0.339306
AP13K_AP13N	0.026999
AP13K_AP13N	0.0648559
AP13K_AP13N	0.19863
AP13K_AP13N	0.258299
AP13K_AP13N	0.0838396
AP13K_AP13N	0.320064
AP13K_AP13N	0.208708
AP13K_AP13N	0.222101
AP13K_AP13N	0.132658
AP13K_AP13N	0.074356
AP13K_AP13N	0.044735
AP13K_AP13N	0.109608
AP13K_AP13N	0.0791367
AP13K_AP13N	0.116034
AP13K_AP13N	0.146736
AP13K_AP13N	0.0623955
AP13K_AP13N	0.0135276
AP13K_AP13N	0.303077
AP13K_AP13N	0.232114
AP13K_AP13N	0.152828
AP13K_AP13N	0.0153203
AP13K_AP13N	0.444138
AP13K_AP13N	0.386023
AP13K_AP13N	0.192568
AP13K_AP13N	0.129975
AP13K_AP13N	0.0776294
AP13K_AP13N	0.433974
AP13K_AP13N	0.112844
AP13K_AP13N	0.347165
AP13K_AP13N	0.0306026
AP13K_AP13N	0.643021
AP13K_AP13N	0.213037
AP13K_AP13N	0.548602
AP13K_AP13N	0.164393
AP13K_AP13N	0.312842
AP13K_AP13N	0.154684
AP13K_AP13N	0.594694
AP13K_AP13N	0.123497
AP13K_AP13N	0.132208
AP13K_AP13N	0.0436836
AP13K_AP13N	0.201354
AP13K_AP13N	0.21124
AP13K_AP13N	0.250301
AP13K_AP13N	0.395556
AP13K_AP13N	0.135302
AP13K_AP13N	0.154114
AP13K_AP13N	0.391262
AP13K_AP13N	0.0642202
AP13K_AP13N	0.156311
AP13K_AP13N	0.0692737
AP13K_AP13N	0.477419
AP13K_AP13N	0.42292
AP13K_AP13N	0.302308
AP13K_AP13N	0.0597531
AP13K_AP13N	0.134768
AP13K_AP13N	0.200913
AP13K_AP13N	0.131938
AP13K_AP13N	0.00101523
AP13K_AP13N	0.365
AP13K_AP13N	0.29178
AP13K_AP13N	0.351139
AP13K_AP13N	0.00929095
AP13K_AP13N	0.470356
AP13K_AP13N	0.0346774
AP13K_AP13N	0.0594947
AP13K_AP13N	0.645973
AP13K_AP13N	0.0505397
AP13K_AP13N	0.0488941
AP13K_AP13N	0.573634
AP13K_AP13N	0.342273
AP13K_AP13N	0.296429
AP13K_AP13N	0.064241
AP13K_AP13N	0.0662676
AP13K_AP13N	0.174971
AP13K_AP13N	0.0255611
AP13K_AP13N	0.442584
AP13K_AP13N	0.470326
AP13K_AP13N	0.227419
AP13K_AP13N	0.30629
AP13K_AP13N	0.176532
AP13K_AP13N	0.178423
AP13K_AP13N	0.2851
AP13K_AP13N	0.236842
AP13K_AP13N	0.345622
AP13K_AP13N	0.190099
AP13K_AP13N	0.188047
AP13K_AP13N	0.415481
AP13K_AP13N	0.33908
AP13K_AP13N	0.191344
AP13K_AP13N	0.340836
AP13K_AP13N	0.491909
AP13K_AP13N	0.934562
AP13K_AP13N	0.24739
AP13K_AP13N	0.249106
AP13K_AP13N	0.35625
AP13K_AP13N	0.100726
AP13K_AP13N	0.256569
AP13K_AP13N	0.338159
AP13K_AP13N	0.116443
AP13K_AP13N	0.614301
AP13K_AP13N	0.0762565
AP13K_AP13N	0.224384
AP13K_AP13N	0.204206
AP13K_AP13N	0.107662
AP13K_AP13N	0.537815
AP13K_AP13N	0.389155
AP13K_AP13N	0.213946
AP13K_AP13N	0.0435931
AP13K_AP13N	0.298793
AP13K_AP13N	0.243711
AP13K_AP13N	0.0762987
AP13K_AP13N	0.0803134
AP13K_AP13N	0.145383
AP13K_AP13N	0.0962099
AP13K_AP13N	0.112329
AP13K_AP13N	0.190722
AP13K_AP13N	0.233681
AP13K_AP13N	0.000829876
AP13K_AP13N	0.166304
AP13K_AP13N	0.133971
AP13K_AP13N	0.104407
AP13K_AP13N	0.300268
AP13K_AP13N	0.175758
AP13K_AP13N	0.249752
AP13K_AP13N	0.0268571
AP13K_AP13N	0.407202
AP13K_AP13N	0.237288
AP13K_AP13N	0.19813
AP13K_AP13N	0.6639
AP13K_AP13N	0.443182
AP13K_AP13N	0.126138
AP13K_AP13N	0.125537
AP13K_AP13N	0.180556
AP13K_AP13N	0.386658
AP13K_AP13N	0.317639
AP13K_AP13N	0.361163
AP13K_AP13N	0.11122
AP13K_AP13N	0.0863952
AP13K_AP13N	0.10423
AP13K_AP13N	0.0465503
AP13K_AP13N	0.460059
AP13K_AP13N	0.398516
AP13K_AP13N	0.171344
AP13K_AP13N	0.12586
AP13K_AP13N	0.400316
AP13K_AP13N	0.121491
AP13K_AP13N	0.0779692
AP13K_AP13N	0.0221239
AP13K_AP13N	0.205808
AP13K_AP13N	0.122693
AP13K_AP13N	0.0872845
AP13K_AP13N	0.110548
AP13K_AP13N	0.112753
AP13K_AP13N	0.198178
AP13K_AP13N	0.365348
AP13K_AP13N	0.342541
AP13K_AP13N	0.10566
AP13K_AP13N	0.521519
AP13K_AP13N	0.241477
AP13K_AP13N	0.156013
AP13K_AP13N	0.199493
AP13K_AP13N	0.221827
AP13K_AP13N	0.438061
AP13K_AP13N	0.124394
AP13K_AP13N	0.140299
AP13K_AP13N	0.297907
AP13K_AP13N	0.216974
AP13K_AP13N	0.120579
AP13K_AP13N	0.199224
AP13K_AP13N	0.239032
AP13K_AP13N	0.133094
AP13K_AP13N	0.210485
AP13K_AP13N	0.0684411
AP13K_AP13N	0.350674
AP13K_AP13N	0.47619
AP13K_AP13N	0.130159
AP13K_AP13N	0.213024
AP13K_AP13N	0.105873
AP13K_AP13N	0.129032
AP13K_AP13N	0.178829
AP13K_AP13N	0.102305
AP13K_AP13N	0.309113
AP13K_AP13N	0.361194
AP13K_AP13N	0.560538
AP13K_AP13N	0.0354223
AP13K_AP13N	0.273779
AP13K_AP13N	0.30444
AP13K_AP13N	0.188312
AP13K_AP13N	0.439083
AP13K_AP13N	0.980184
AP13K_AP13N	0.459424
AP13K_AP13N	0.239075
AP13K_AP13N	0.427273
AP13K_AP13N	0.430802
AP13K_AP13N	0.165871
AP13K_AP13N	0.0378279
AP13K_AP13N	0.209821
AP13K_AP13N	0.175714
AP13K_AP13N	0.887838
AP13K_AP13N	0.10375
AP13K_AP13N	0.271459
AP13K_AP13N	0.137048
AP13K_AP13N	0.304274
AP13K_AP13N	0.287554
AP13K_AP13N	0.0313225
AP13K_AP13N	0.321232
AP13K_AP13N	0.587827
AP13K_AP13N	0.281184
AP13K_AP13N	0.0313531
AP13K_AP13N	0.160674
AP13K_AP13N	0.406852
AP13K_AP13N	0.447802
AP13K_AP13N	0.0883191
AP13K_AP13N	0.0822006
AP13K_AP13N	0.143322
AP13K_AP13N	0.239875
AP13K_AP13N	0.111392
AP13K_AP13N	0.403919
AP13K_AP13N	0.0853462
AP13K_AP13N	0.0982073
AP13K_AP13N	0.575472
AP13K_AP13N	0.315708
AP13K_AP13N	0.242356
AP13K_AP13N	0.423409
AP13K_AP13N	0.154853
AP13K_AP13N	0.280612
AP13K_AP13N	0.218329
AP13K_AP13N	0.0698592
AP13K_AP13N	0.0714932
AP13K_AP13N	0.236043
AP13K_AP13N	0.0685921
AP13K_AP13N	0.248503
AP13K_AP13N	0.16283
AP13K_AP13N	0.440559
AP13K_AP13N	0.172932
AP13K_AP13N	0.246766
AP13K_AP13N	0.283688
AP13K_AP13N	0.125293
AP13K_AP13N	0.427972
AP13K_AP13N	0.0941176
AP13K_AP13N	0.304094
AP13K_AP13N	0.0257056
AP13K_AP13N	0.155229
AP13K_AP13N	0.0542299
AP13K_AP13N	0.242923
AP13K_AP13N	0.547308
AP13K_AP13N	0.103816
AP13K_AP13N	0.525974
AP13K_AP13N	0.140807
AP13K_AP13N	0.535604
AP13K_AP13N	0.400506
AP13K_AP13N	0.54951
AP13K_AP13N	0.15427
AP13K_AP13N	0.960373
AP13K_AP13N	0.333029
AP13K_AP13N	0.433283
AP13K_AP13N	0.157385
AP13K_AP13N	0.343234
AP13K_AP13N	0.219726
AP13K_AP13N	0.300757
AP13K_AP13N	0.464146
AP13K_AP13N	0.355651
AP13K_AP13N	0.194282
AP13K_AP13N	0.191653
AP13K_AP13N	0.290484
AP13K_AP13N	0.19928
AP13K_AP13N	0.128614
AP13K_AP13N	0.162328
AP13K_AP13N	0.0330189
AP13K_AP13N	0.456522
AP13K_AP13N	0.00119904
AP13K_AP13N	0.20274
AP13K_AP13N	0.85679
AP13K_AP13N	0.137042
AP13K_AP13N	0.163793
AP13K_AP13N	0.298113
AP13K_AP13N	0.136
AP13K_AP13N	0.249487
AP13K_AP13N	0.294225
AP13K_AP13N	0.277778
AP13K_AP13N	0.103627
AP13K_AP13N	0.113793
AP13K_AP13N	0.274208
AP13K_AP13N	0.463542
AP13K_AP13N	0.0687135
AP13K_AP13N	0.22029
AP13K_AP13N	0.26288
AP13K_AP13N	0.637747
AP13K_AP13N	0.32626
AP13K_AP13N	0.0597826
AP13K_AP13N	0.288189
AP13K_AP13N	0.450909
AP13K_AP13N	0.0710322
AP13K_AP13N	0.0854127
AP13K_AP13N	0.216102
AP13K_AP13N	0.391026
AP13K_AP13N	0.300686
AP13K_AP13N	0.168911
AP13K_AP13N	0.209779
AP13K_AP13N	0.243523
AP13K_AP13N	0.121178
AP13K_AP13N	0.0179602
AP13K_AP13N	0.125442
AP13K_AP13N	0.260152
AP13K_AP13N	0.129403
AP13K_AP13N	0.202186
AP13K_AP13N	0.590625
AP13K_AP13N	0.206997
AP13K_AP13N	0.134532
AP13K_AP13N	0.161964
AP13K_AP13N	0.351184
AP13K_AP13N	0.140585
AP13K_AP13N	0.0480832
AP13K_AP13N	0.351796
AP13K_AP13N	0.17207
AP13K_AP13N	0.0939675
AP13K_AP13N	0.255235
AP13K_AP13N	0.0344828
AP13K_AP13N	0.342999
AP13K_AP13N	0.14172
AP13K_AP13N	0.136316
AP13K_AP13N	0.056444
AP13K_AP13N	0.290773
AP13K_AP13N	0.0412675
AP13K_AP13N	0.591716
AP13K_AP13N	0.0711167
AP13K_AP13N	0.156295
AP13K_AP13N	0.134134
AP13K_AP13N	0.126008
AP13K_AP13N	0.125293
AP13K_AP13N	0.480519
AP13K_AP13N	0.113938
AP13K_AP13N	0.383242
AP13K_AP13N	0.000787402
AP13K_AP13N	0.331044
AP13K_AP13N	0.434586
AP13K_AP13N	0.46856
AP13K_AP13N	0.467345
AP13K_AP13N	0.42777
AP13K_AP13N	0.605823
AP13K_AP13N	0.355311
AP13K_AP13N	1.61649
AP13K_AP13N	0.744966
AP13K_AP13N	0.17387
AP13K_AP13N	0.125392
AP13K_AP13N	0.367615
AP13K_AP13N	0.0534052
AP13K_AP13N	0.162309
AP13K_AP13N	0.227058
AP13K_AP13N	0.379837
AP13K_AP13N	0.132765
AP13K_AP13N	0.0238984
AP13K_AP13N	0.254826
AP13K_AP13N	0.0545455
AP13K_AP13N	0.231443
AP13K_AP13N	0.0926606
AP13K_AP13N	0.204176
AP13K_AP13N	0.0494719
AP13K_AP13N	1.17836
AP13K_AP13N	0.0965909
AP13K_AP13N	0.0645953
AP13K_AP13N	0.273611
AP13K_AP13N	0.158017
AP13K_AP13N	0.407643
AP13K_AP13N	0.426043
AP13K_AP13N	0.544012
AP13K_AP13N	0.102506
AP13K_AP13N	0.137306
AP13K_AP13N	0
AP13K_AP13N	0.189097
AP13K_AP13N	0.265768
AP13K_AP13N	0.0523013
AP13K_AP13N	0.304
AP13K_AP13N	0.000976562
AP13K_AP13N	0.42097
AP13K_AP13N	0.143799
AP13K_AP13N	0.238701
AP13K_AP13N	0.354978
AP13K_AP13N	0.655844
AP13K_AP13N	0.215361
AP13K_AP13N	0.0949686
AP13K_AP13N	0.559585
AP13K_AP13N	0.000877963
AP13K_AP13N	0.506944
AP13K_AP13N	0.0798641
AP13K_AP13N	0.125585
AP13K_AP13N	0.174622
AP13K_AP13N	0.106952
AP13K_AP13N	0.129457
AP13K_AP13N	0.0346122
AP13K_AP13N	0.109489
AP13K_AP13N	0.0797186
AP13K_AP13N	0.17713
AP13K_AP13N	0.158305
AP13K_AP13N	0.333663
AP13K_AP13N	0.136175
AP13K_AP13N	0.00128041
AP13K_AP13N	0.234461
AP13K_AP13N	0.290323
AP13K_AP13N	0.260997
