Species	Ks
AP13K_AP13N	0.373154
AP13K_AP13N	0.0988258
AP13K_AP13N	0.108021
AP13K_AP13N	0.197605
AP13K_AP13N	0.22561
AP13K_AP13N	0.443529
AP13K_AP13N	0.292208
AP13K_AP13N	0.228479
AP13K_AP13N	0.231557
AP13K_AP13N	0.229572
AP13K_AP13N	0.144679
AP13K_AP13N	0.972431
AP13K_AP13N	0.00123153
AP13K_AP13N	0.337662
AP13K_AP13N	0.299882
AP13K_AP13N	0.297479
AP13K_AP13N	0.0968586
AP13K_AP13N	0.223105
AP13K_AP13N	0.108187
AP13K_AP13N	0.251718
AP13K_AP13N	0.118192
AP13K_AP13N	0.18995
AP13K_AP13N	0.324714
AP13K_AP13N	0.682312
AP13K_AP13N	0.503582
AP13K_AP13N	0.339321
AP13K_AP13N	0.220732
AP13K_AP13N	0.0674105
AP13K_AP13N	0.185512
AP13K_AP13N	0.222222
AP13K_AP13N	0.312875
AP13K_AP13N	0.30131
AP13K_AP13N	0.244944
AP13K_AP13N	0.191781
AP13K_AP13N	0.118563
AP13K_AP13N	0.183057
AP13K_AP13N	0.826087
AP13K_AP13N	0
AP13K_AP13N	0.170815
AP13K_AP13N	0.622318
AP13K_AP13N	0.337232
AP13K_AP13N	0.339022
AP13K_AP13N	0.439153
AP13K_AP13N	0.334764
AP13K_AP13N	0.557377
AP13K_AP13N	0.263245
AP13K_AP13N	0.117723
AP13K_AP13N	0.0755056
AP13K_AP13N	0.24734
AP13K_AP13N	0.128166
AP13K_AP13N	0.253071
AP13K_AP13N	0.426852
AP13K_AP13N	0.564042
AP13K_AP13N	0.39346
AP13K_AP13N	0.0588235
AP13K_AP13N	0.388254
AP13K_AP13N	0.341867
AP13K_AP13N	0.941597
AP13K_AP13N	0.520384
AP13K_AP13N	0.37997
AP13K_AP13N	0.251445
AP13K_AP13N	0.28202
AP13K_AP13N	0.469185
AP13K_AP13N	1.03448
AP13K_AP13N	0.541844
AP13K_AP13N	0.624103
AP13K_AP13N	0.58682
AP13K_AP13N	0.0995261
AP13K_AP13N	0.461458
AP13K_AP13N	0.47896
AP13K_AP13N	0.148352
AP13K_AP13N	0.385609
AP13K_AP13N	0.328197
AP13K_AP13N	0.413281
AP13K_AP13N	0.101087
AP13K_AP13N	0.141549
AP13K_AP13N	0.0528256
AP13K_AP13N	0.235549
AP13K_AP13N	0.157699
AP13K_AP13N	0.467641
AP13K_AP13N	0.0933333
AP13K_AP13N	0.372376
AP13K_AP13N	0.50291
AP13K_AP13N	0.328082
AP13K_AP13N	0.356145
AP13K_AP13N	0.266525
AP13K_AP13N	0.118357
AP13K_AP13N	0.254364
AP13K_AP13N	0.403689
AP13K_AP13N	0.304736
AP13K_AP13N	0.396386
AP13K_AP13N	0.58
AP13K_AP13N	0.295327
AP13K_AP13N	0.235609
AP13K_AP13N	0.465824
AP13K_AP13N	0.398087
AP13K_AP13N	0.158295
AP13K_AP13N	0.0417253
AP13K_AP13N	0.300945
AP13K_AP13N	0.226415
AP13K_AP13N	0.164756
AP13K_AP13N	0.233111
AP13K_AP13N	0.248819
AP13K_AP13N	0.106605
AP13K_AP13N	0.725953
AP13K_AP13N	0.191598
AP13K_AP13N	0.0805271
AP13K_AP13N	0.641026
AP13K_AP13N	0.204868
AP13K_AP13N	0.157778
AP13K_AP13N	0.247117
AP13K_AP13N	0.0826558
AP13K_AP13N	0.28
AP13K_AP13N	0.0705694
AP13K_AP13N	0.0833333
AP13K_AP13N	0.00176056
AP13K_AP13N	0.794118
AP13K_AP13N	0.202944
AP13K_AP13N	0.473958
AP13K_AP13N	0.402282
AP13K_AP13N	0.175408
AP13K_AP13N	0.433663
AP13K_AP13N	0.22286
AP13K_AP13N	0.359736
AP13K_AP13N	0.967742
AP13K_AP13N	0.545736
AP13K_AP13N	0.302703
AP13K_AP13N	0.371008
AP13K_AP13N	0.197472
AP13K_AP13N	0.236422
AP13K_AP13N	0.18123
AP13K_AP13N	0.220109
AP13K_AP13N	0.207469
AP13K_AP13N	0.428344
AP13K_AP13N	0.101902
AP13K_AP13N	0.228886
AP13K_AP13N	0.321479
AP13K_AP13N	0.0881625
AP13K_AP13N	0.735583
AP13K_AP13N	0.280475
AP13K_AP13N	0.248915
AP13K_AP13N	0.0669241
AP13K_AP13N	0.324387
AP13K_AP13N	0.222346
AP13K_AP13N	0.0996078
AP13K_AP13N	0.250277
AP13K_AP13N	0.353389
AP13K_AP13N	0.167925
AP13K_AP13N	0.230098
AP13K_AP13N	0.238173
AP13K_AP13N	0.446941
AP13K_AP13N	0.0560292
AP13K_AP13N	0.524272
AP13K_AP13N	0.147208
AP13K_AP13N	0.124026
AP13K_AP13N	0.148338
AP13K_AP13N	0.252212
AP13K_AP13N	0.161843
AP13K_AP13N	0.270455
AP13K_AP13N	0.0880744
AP13K_AP13N	0.284814
AP13K_AP13N	0.166455
AP13K_AP13N	0.25504
AP13K_AP13N	0.31108
AP13K_AP13N	0.163588
AP13K_AP13N	0.251721
AP13K_AP13N	0.549595
AP13K_AP13N	0.0782609
AP13K_AP13N	0.155535
AP13K_AP13N	0.184783
AP13K_AP13N	0.211735
AP13K_AP13N	0.299832
AP13K_AP13N	0.0760296
AP13K_AP13N	0.108796
AP13K_AP13N	0.123919
AP13K_AP13N	0.135392
AP13K_AP13N	0.731668
AP13K_AP13N	0.173403
AP13K_AP13N	0.243714
AP13K_AP13N	0.139019
AP13K_AP13N	0.471969
AP13K_AP13N	0.438596
AP13K_AP13N	0.344262
AP13K_AP13N	0.0479826
AP13K_AP13N	0.0571178
AP13K_AP13N	0.117931
AP13K_AP13N	0.368421
AP13K_AP13N	0.218135
AP13K_AP13N	0.889079
AP13K_AP13N	0.186959
AP13K_AP13N	0.288056
AP13K_AP13N	0.233954
AP13K_AP13N	0.425497
AP13K_AP13N	0.179946
AP13K_AP13N	0.834764
AP13K_AP13N	0.365354
AP13K_AP13N	0.261753
AP13K_AP13N	0.195219
AP13K_AP13N	0.298658
AP13K_AP13N	0.160609
AP13K_AP13N	0.447592
AP13K_AP13N	0.381388
AP13K_AP13N	0.222376
AP13K_AP13N	0.0382716
AP13K_AP13N	0.33184
AP13K_AP13N	0.341281
AP13K_AP13N	0.144723
AP13K_AP13N	0.407115
AP13K_AP13N	0.308844
AP13K_AP13N	0.314453
AP13K_AP13N	0.0010661
AP13K_AP13N	0.234364
AP13K_AP13N	0.172932
AP13K_AP13N	0.0565685
AP13K_AP13N	0.0953862
AP13K_AP13N	0.153846
AP13K_AP13N	0.284369
AP13K_AP13N	0.171053
AP13K_AP13N	0.401821
AP13K_AP13N	0.568909
AP13K_AP13N	0.16263
AP13K_AP13N	0.409583
AP13K_AP13N	0.0347625
AP13K_AP13N	0.0675431
AP13K_AP13N	0.697901
AP13K_AP13N	0.156526
AP13K_AP13N	0.142135
AP13K_AP13N	0.232558
AP13K_AP13N	0.358234
AP13K_AP13N	0.00144718
AP13K_AP13N	0.26443
AP13K_AP13N	0.423077
AP13K_AP13N	0.565753
AP13K_AP13N	0.484848
AP13K_AP13N	0.169184
AP13K_AP13N	0.921244
AP13K_AP13N	0.0548482
AP13K_AP13N	0.157008
AP13K_AP13N	0.150393
AP13K_AP13N	0.243119
AP13K_AP13N	0.483031
AP13K_AP13N	0.202399
AP13K_AP13N	0.396154
AP13K_AP13N	0.0840855
AP13K_AP13N	0.353414
AP13K_AP13N	0.621346
AP13K_AP13N	0.231501
AP13K_AP13N	0.217297
AP13K_AP13N	1.00577
AP13K_AP13N	0.364473
AP13K_AP13N	0.139733
AP13K_AP13N	0.336957
AP13K_AP13N	0.203767
AP13K_AP13N	0.341534
AP13K_AP13N	1.10443
AP13K_AP13N	0.482551
AP13K_AP13N	0.0495868
AP13K_AP13N	0.245168
AP13K_AP13N	0.0594333
AP13K_AP13N	0.0802139
AP13K_AP13N	0.228607
AP13K_AP13N	0.144578
AP13K_AP13N	0.427984
AP13K_AP13N	0.214079
AP13K_AP13N	0.573529
AP13K_AP13N	0.347667
AP13K_AP13N	0.163527
AP13K_AP13N	0.0471698
AP13K_AP13N	0.0631068
AP13K_AP13N	0.171827
AP13K_AP13N	0.116129
AP13K_AP13N	0.33758
AP13K_AP13N	0.351575
AP13K_AP13N	0.185299
AP13K_AP13N	0.216382
AP13K_AP13N	1.22029
AP13K_AP13N	0.0921425
AP13K_AP13N	0.0430108
AP13K_AP13N	0.252191
AP13K_AP13N	0.290625
AP13K_AP13N	0.276243
AP13K_AP13N	0.200508
AP13K_AP13N	0.0333097
AP13K_AP13N	0.316188
AP13K_AP13N	0.580841
AP13K_AP13N	0
AP13K_AP13N	0.131381
AP13K_AP13N	0.246545
AP13K_AP13N	0.103721
AP13K_AP13N	0.0303951
AP13K_AP13N	0.117465
AP13K_AP13N	0.136872
AP13K_AP13N	0.203942
AP13K_AP13N	0.419028
AP13K_AP13N	0.201589
AP13K_AP13N	0.226581
AP13K_AP13N	0.140949
AP13K_AP13N	0.109489
AP13K_AP13N	0.256267
AP13K_AP13N	0.211483
AP13K_AP13N	0.144554
AP13K_AP13N	0.508035
AP13K_AP13N	0.60815
AP13K_AP13N	0.242712
AP13K_AP13N	0.162644
AP13K_AP13N	0.483715
AP13K_AP13N	0.208551
AP13K_AP13N	0.295964
AP13K_AP13N	0.355045
AP13K_AP13N	0.448664
AP13K_AP13N	0.709273
AP13K_AP13N	0.146221
AP13K_AP13N	0.069967
AP13K_AP13N	0.163768
AP13K_AP13N	0.225146
AP13K_AP13N	0.43551
AP13K_AP13N	0.209213
AP13K_AP13N	0.253456
AP13K_AP13N	0.10871
AP13K_AP13N	0.262121
AP13K_AP13N	0.142438
AP13K_AP13N	0.0792648
AP13K_AP13N	0.151703
AP13K_AP13N	0.0997178
AP13K_AP13N	0.29738
AP13K_AP13N	0.236694
AP13K_AP13N	0.232779
AP13K_AP13N	0.183673
AP13K_AP13N	0.0985829
AP13K_AP13N	0.177596
AP13K_AP13N	0.109406
AP13K_AP13N	0.445283
AP13K_AP13N	0.337784
AP13K_AP13N	0.211294
AP13K_AP13N	0.185517
AP13K_AP13N	0.149631
AP13K_AP13N	0.0228536
AP13K_AP13N	0.115942
AP13K_AP13N	0.181063
AP13K_AP13N	0.295014
AP13K_AP13N	0.403207
AP13K_AP13N	0.254155
AP13K_AP13N	0.143324
AP13K_AP13N	0.149766
AP13K_AP13N	0.135101
AP13K_AP13N	0.917772
AP13K_AP13N	0.0996441
AP13K_AP13N	0.311055
AP13K_AP13N	0.674257
AP13K_AP13N	0.216443
AP13K_AP13N	0.162868
AP13K_AP13N	0.576871
AP13K_AP13N	0.657035
AP13K_AP13N	0.201849
AP13K_AP13N	0.120114
AP13K_AP13N	0.0934307
AP13K_AP13N	0.1005
AP13K_AP13N	0.151099
AP13K_AP13N	0.165944
AP13K_AP13N	0.128788
AP13K_AP13N	0.0981976
AP13K_AP13N	0.313056
AP13K_AP13N	0.317371
AP13K_AP13N	0.395683
AP13K_AP13N	0.219032
AP13K_AP13N	0.231438
AP13K_AP13N	0.238845
AP13K_AP13N	0.142857
AP13K_AP13N	0.287683
AP13K_AP13N	0.0499716
AP13K_AP13N	0.233178
AP13K_AP13N	0.24197
AP13K_AP13N	0.446483
AP13K_AP13N	0.390653
AP13K_AP13N	0.259375
AP13K_AP13N	0.115602
AP13K_AP13N	0.533528
AP13K_AP13N	0.091961
AP13K_AP13N	0.254144
AP13K_AP13N	1.61131
AP13K_AP13N	0.33298
AP13K_AP13N	0.536965
AP13K_AP13N	0.261377
AP13K_AP13N	0.210909
AP13K_AP13N	0.0681818
AP13K_AP13N	0.330721
AP13K_AP13N	0.434836
AP13K_AP13N	0.423529
AP13K_AP13N	0.236111
AP13K_AP13N	0.255402
AP13K_AP13N	0.390789
AP13K_AP13N	0.715816
AP13K_AP13N	0.214376
AP13K_AP13N	0.406593
AP13K_AP13N	0.598545
AP13K_AP13N	0.447059
AP13K_AP13N	0.379928
AP13K_AP13N	0.0732984
AP13K_AP13N	0.103853
AP13K_AP13N	0.389456
AP13K_AP13N	0.059726
AP13K_AP13N	0.297575
AP13K_AP13N	0.311606
AP13K_AP13N	0.0300429
AP13K_AP13N	0.284644
AP13K_AP13N	0.0690521
AP13K_AP13N	0.222738
AP13K_AP13N	0.0357647
AP13K_AP13N	0.286564
AP13K_AP13N	0.161473
AP13K_AP13N	0.0891161
AP13K_AP13N	0.136901
AP13K_AP13N	0.163121
AP13K_AP13N	0.377943
AP13K_AP13N	0.4528
AP13K_AP13N	0.472222
AP13K_AP13N	0.44335
AP13K_AP13N	0.160944
AP13K_AP13N	0.0952381
AP13K_AP13N	0.0971751
AP13K_AP13N	0.133226
AP13K_AP13N	0.53998
AP13K_AP13N	0.343511
AP13K_AP13N	0.174662
AP13K_AP13N	0.154122
AP13K_AP13N	0.137703
AP13K_AP13N	0.127753
AP13K_AP13N	0.117367
AP13K_AP13N	0.0848459
AP13K_AP13N	0.264574
AP13K_AP13N	0.153094
AP13K_AP13N	0.51317
AP13K_AP13N	0.327273
AP13K_AP13N	0.132586
AP13K_AP13N	0.136608
AP13K_AP13N	0.282258
AP13K_AP13N	0.427984
AP13K_AP13N	0.170758
AP13K_AP13N	0.143564
AP13K_AP13N	0.110764
AP13K_AP13N	0.294271
AP13K_AP13N	0.379208
AP13K_AP13N	0.113717
AP13K_AP13N	0.755662
AP13K_AP13N	0.158924
AP13K_AP13N	0.171105
AP13K_AP13N	0.129096
AP13K_AP13N	0.426564
AP13K_AP13N	0.0682119
AP13K_AP13N	0.171496
AP13K_AP13N	0.0543093
AP13K_AP13N	0.176854
AP13K_AP13N	0.770538
AP13K_AP13N	0.140219
AP13K_AP13N	0.214824
AP13K_AP13N	0.147232
AP13K_AP13N	0.264463
AP13K_AP13N	0.355305
AP13K_AP13N	0.0659679
AP13K_AP13N	0.293318
AP13K_AP13N	0.320938
AP13K_AP13N	0.0656146
AP13K_AP13N	0.447257
AP13K_AP13N	0.222022
AP13K_AP13N	0.0981781
AP13K_AP13N	0.0841035
AP13K_AP13N	0.372032
AP13K_AP13N	0.277677
AP13K_AP13N	0.0813008
AP13K_AP13N	0.270563
AP13K_AP13N	0.113068
AP13K_AP13N	0.33281
AP13K_AP13N	0.461408
AP13K_AP13N	0.376712
AP13K_AP13N	0.341142
AP13K_AP13N	0.150369
AP13K_AP13N	0.282423
AP13K_AP13N	0.34632
AP13K_AP13N	0.158163
AP13K_AP13N	0.162493
AP13K_AP13N	0.0798046
AP13K_AP13N	0.163895
AP13K_AP13N	0.0518084
AP13K_AP13N	0.134948
AP13K_AP13N	0.528116
AP13K_AP13N	0.709753
AP13K_AP13N	0.127226
AP13K_AP13N	0.0532544
AP13K_AP13N	0.253135
AP13K_AP13N	0.414075
AP13K_AP13N	0.296992
AP13K_AP13N	0.547954
AP13K_AP13N	0.170659
AP13K_AP13N	0.128302
AP13K_AP13N	0.201743
AP13K_AP13N	0.00169205
AP13K_AP13N	0.107981
AP13K_AP13N	0.285057
AP13K_AP13N	0.247788
AP13K_AP13N	0.594595
AP13K_AP13N	0.137215
AP13K_AP13N	0.0941645
AP13K_AP13N	0.136025
AP13K_AP13N	0.0959174
AP13K_AP13N	0.214968
AP13K_AP13N	0.571132
AP13K_AP13N	0.307127
AP13K_AP13N	0.025923
AP13K_AP13N	0.117722
AP13K_AP13N	0.251509
AP13K_AP13N	0.259615
AP13K_AP13N	0.240824
AP13K_AP13N	0.522073
AP13K_AP13N	0.108772
AP13K_AP13N	0.115663
AP13K_AP13N	0.504923
AP13K_AP13N	0.275418
AP13K_AP13N	0.389333
AP13K_AP13N	0.221024
AP13K_AP13N	0.113811
AP13K_AP13N	0.529593
AP13K_AP13N	0.647833
AP13K_AP13N	0.313531
AP13K_AP13N	0.459524
AP13K_AP13N	0.0790617
AP13K_AP13N	0.0748848
AP13K_AP13N	0.355398
AP13K_AP13N	0.243981
AP13K_AP13N	0.159383
AP13K_AP13N	0.376812
AP13K_AP13N	0.240786
AP13K_AP13N	0.285484
AP13K_AP13N	0.141723
AP13K_AP13N	0.597647
AP13K_AP13N	0.481426
AP13K_AP13N	0.354167
AP13K_AP13N	0.11869
AP13K_AP13N	0.334783
AP13K_AP13N	0.661734
AP13K_AP13N	0.419662
AP13K_AP13N	0.523873
AP13K_AP13N	0.11291
AP13K_AP13N	0.109518
AP13K_AP13N	0.287753
AP13K_AP13N	0.348993
AP13K_AP13N	0.10192
AP13K_AP13N	0.268464
AP13K_AP13N	0.245872
AP13K_AP13N	0.521569
AP13K_AP13N	0.231142
AP13K_AP13N	0.103908
AP13K_AP13N	0.294466
AP13K_AP13N	0.146688
AP13K_AP13N	0.607616
AP13K_AP13N	0.445833
AP13K_AP13N	0.249513
AP13K_AP13N	0.000823045
AP13K_AP13N	0.0704225
AP13K_AP13N	0.166008
AP13K_AP13N	0.643392
AP13K_AP13N	0.319313
AP13K_AP13N	0.716312
AP13K_AP13N	0.266581
AP13K_AP13N	0.0867959
AP13K_AP13N	1.30049
AP13K_AP13N	0.125392
AP13K_AP13N	0.0676329
AP13K_AP13N	0.166852
AP13K_AP13N	0.340314
AP13K_AP13N	0.52652
AP13K_AP13N	0.10321
AP13K_AP13N	0.295688
AP13K_AP13N	0.090776
AP13K_AP13N	0.15127
AP13K_AP13N	0.203262
AP13K_AP13N	0.295588
AP13K_AP13N	0.243003
AP13K_AP13N	0.0664557
AP13K_AP13N	0.173649
AP13K_AP13N	0.100386
AP13K_AP13N	0.0473588
AP13K_AP13N	0.556701
AP13K_AP13N	0.0673575
AP13K_AP13N	0.179416
AP13K_AP13N	0.0789474
AP13K_AP13N	0.0497981
AP13K_AP13N	0.429245
AP13K_AP13N	0.353571
AP13K_AP13N	0.324459
AP13K_AP13N	0.436131
AP13K_AP13N	0.0976801
AP13K_AP13N	0.093617
AP13K_AP13N	0.0389986
AP13K_AP13N	0.605634
AP13K_AP13N	0.0938884
AP13K_AP13N	0.215371
AP13K_AP13N	0.239234
AP13K_AP13N	0.177015
AP13K_AP13N	0.0961145
AP13K_AP13N	0.235
AP13K_AP13N	0.472303
AP13K_AP13N	0.0884279
AP13K_AP13N	0.0332193
AP13K_AP13N	0.529002
AP13K_AP13N	0.217391
AP13K_AP13N	0.16118
AP13K_AP13N	0.118457
AP13K_AP13N	0.240338
AP13K_AP13N	0.22544
AP13K_AP13N	0.465066
AP13K_AP13N	0.16132
AP13K_AP13N	0.304723
AP13K_AP13N	0.131443
AP13K_AP13N	0.415966
AP13K_AP13N	0.13775
AP13K_AP13N	0.54159
AP13K_AP13N	0.150943
AP13K_AP13N	0.307403
AP13K_AP13N	0.0231405
AP13K_AP13N	0.537791
AP13K_AP13N	0.316901
AP13K_AP13N	0.00189394
AP13K_AP13N	0.119725
AP13K_AP13N	0.753809
AP13K_AP13N	0.0848939
AP13K_AP13N	0.418605
AP13K_AP13N	0.0538085
AP13K_AP13N	0.353323
AP13K_AP13N	0.0256616
AP13K_AP13N	0.0100067
AP13K_AP13N	0.105799
AP13K_AP13N	0.0828242
AP13K_AP13N	0.10043
AP13K_AP13N	0.268318
AP13K_AP13N	0.37092
AP13K_AP13N	0.216867
AP13K_AP13N	0.201586
AP13K_AP13N	0.182544
AP13K_AP13N	0.076121
AP13K_AP13N	0.239071
AP13K_AP13N	0.213551
AP13K_AP13N	0.226335
AP13K_AP13N	0.171503
AP13K_AP13N	0.387618
AP13K_AP13N	0.206764
AP13K_AP13N	0.0982721
AP13K_AP13N	0.207395
AP13K_AP13N	0.286096
AP13K_AP13N	0.197576
AP13K_AP13N	0.375
AP13K_AP13N	0.320166
AP13K_AP13N	0.28201
AP13K_AP13N	0.180783
AP13K_AP13N	0.213685
AP13K_AP13N	0.232643
AP13K_AP13N	0.212911
AP13K_AP13N	0.207852
AP13K_AP13N	0.0715288
AP13K_AP13N	0.096124
AP13K_AP13N	0.781588
AP13K_AP13N	0.549118
AP13K_AP13N	0.249622
AP13K_AP13N	0.314338
AP13K_AP13N	0.205033
AP13K_AP13N	0.047952
AP13K_AP13N	0.612825
AP13K_AP13N	0.080402
AP13K_AP13N	0.390385
AP13K_AP13N	0.187826
AP13K_AP13N	0.228261
AP13K_AP13N	0.499187
AP13K_AP13N	0.148986
AP13K_AP13N	0.260695
AP13K_AP13N	0.784836
AP13K_AP13N	0.287435
AP13K_AP13N	0.782842
AP13K_AP13N	0.0295421
AP13K_AP13N	0.453184
AP13K_AP13N	0.330218
AP13K_AP13N	0.834428
AP13K_AP13N	0.387784
AP13K_AP13N	0.491057
AP13K_AP13N	0.156542
AP13K_AP13N	0.264023
AP13K_AP13N	0.385787
AP13K_AP13N	0.453618
AP13K_AP13N	0.266867
AP13K_AP13N	0.200492
AP13K_AP13N	0.0694289
AP13K_AP13N	0.115768
AP13K_AP13N	0.108613
AP13K_AP13N	0.264586
AP13K_AP13N	0.521378
AP13K_AP13N	0.202686
AP13K_AP13N	0.364848
AP13K_AP13N	0.144626
AP13K_AP13N	0.461894
AP13K_AP13N	0.0312779
AP13K_AP13N	0.316342
AP13K_AP13N	0.148741
AP13K_AP13N	0.345382
AP13K_AP13N	0.144397
AP13K_AP13N	0.114674
AP13K_AP13N	0.168153
AP13K_AP13N	1.28571
AP13K_AP13N	0.198144
AP13K_AP13N	0.519387
AP13K_AP13N	0.531418
AP13K_AP13N	0.148862
AP13K_AP13N	0.814548
AP13K_AP13N	0.138408
AP13K_AP13N	0.0432749
AP13K_AP13N	0.119295
AP13K_AP13N	0.197037
AP13K_AP13N	0.573585
AP13K_AP13N	0.190547
AP13K_AP13N	0.221649
AP13K_AP13N	0.163032
AP13K_AP13N	0.244992
AP13K_AP13N	0.366325
AP13K_AP13N	0.232372
AP13K_AP13N	0.0751592
AP13K_AP13N	0.242637
AP13K_AP13N	0.271978
AP13K_AP13N	0.000825083
AP13K_AP13N	0.106445
AP13K_AP13N	0.180754
AP13K_AP13N	0.828316
AP13K_AP13N	0.248021
AP13K_AP13N	0.149587
AP13K_AP13N	0.370283
AP13K_AP13N	0.129737
AP13K_AP13N	0.523216
AP13K_AP13N	0.192157
AP13K_AP13N	0.186047
AP13K_AP13N	0.102757
AP13K_AP13N	0.728597
AP13K_AP13N	0.185577
AP13K_AP13N	0.3391
AP13K_AP13N	0.485323
AP13K_AP13N	0.058011
AP13K_AP13N	0.451356
AP13K_AP13N	0.289143
AP13K_AP13N	0.207609
AP13K_AP13N	0.451673
AP13K_AP13N	0.339543
AP13K_AP13N	0.0846485
AP13K_AP13N	0.0206186
AP13K_AP13N	0.199191
AP13K_AP13N	0.168782
AP13K_AP13N	0.710462
AP13K_AP13N	0.856641
AP13K_AP13N	0.179217
AP13K_AP13N	0.236782
AP13K_AP13N	0.32833
AP13K_AP13N	0.101333
AP13K_AP13N	0.241104
AP13K_AP13N	0.214592
AP13K_AP13N	0.52649
AP13K_AP13N	0.308824
AP13K_AP13N	1.20672
AP13K_AP13N	0.285118
AP13K_AP13N	0.141805
AP13K_AP13N	0.114055
AP13K_AP13N	0.50541
AP13K_AP13N	0.171429
AP13K_AP13N	0.00113122
AP13K_AP13N	0.146628
AP13K_AP13N	0.491784
AP13K_AP13N	0.287656
AP13K_AP13N	0.21542
AP13K_AP13N	0.102431
AP13K_AP13N	0.149209
AP13K_AP13N	0.261317
AP13K_AP13N	0.31358
AP13K_AP13N	0.211039
AP13K_AP13N	0.0143443
AP13K_AP13N	0.0757737
AP13K_AP13N	0.30982
AP13K_AP13N	0.103808
AP13K_AP13N	0.167416
AP13K_AP13N	0.134219
AP13K_AP13N	0.428394
AP13K_AP13N	0.370184
AP13K_AP13N	0.113262
AP13K_AP13N	0.158404
AP13K_AP13N	0.632179
AP13K_AP13N	0.0869121
AP13K_AP13N	0.473684
AP13K_AP13N	0.000816327
AP13K_AP13N	0.000822368
AP13K_AP13N	0.098526
AP13K_AP13N	0.328829
AP13K_AP13N	0.197241
AP13K_AP13N	0.759874
AP13K_AP13N	0.873905
AP13K_AP13N	0.184448
AP13K_AP13N	0.143389
AP13K_AP13N	0.233831
AP13K_AP13N	0.240315
AP13K_AP13N	0.301808
AP13K_AP13N	0.132667
AP13K_AP13N	0.313697
AP13K_AP13N	0.113772
AP13K_AP13N	0.00074184
AP13K_AP13N	0.200683
AP13K_AP13N	0.457207
AP13K_AP13N	0.361607
AP13K_AP13N	0.307197
AP13K_AP13N	0.115979
AP13K_AP13N	0.27361
AP13K_AP13N	0.15156
AP13K_AP13N	0.544635
AP13K_AP13N	0.112116
AP13K_AP13N	0.0262172
AP13K_AP13N	0.0648148
AP13K_AP13N	0.047619
AP13K_AP13N	0.0493827
AP13K_AP13N	0.144751
AP13K_AP13N	0.233886
AP13K_AP13N	0.176357
AP13K_AP13N	0.420884
AP13K_AP13N	0.281106
AP13K_AP13N	0.0886295
AP13K_AP13N	0.295471
AP13K_AP13N	0.0498891
AP13K_AP13N	0.31016
AP13K_AP13N	0.0823529
AP13K_AP13N	0.11181
AP13K_AP13N	0.0194647
AP13K_AP13N	0.197544
AP13K_AP13N	0.4687
AP13K_AP13N	0.532821
AP13K_AP13N	0.43733
AP13K_AP13N	0.291111
AP13K_AP13N	0.311445
AP13K_AP13N	0.0875513
AP13K_AP13N	0.295617
AP13K_AP13N	0.0692641
AP13K_AP13N	0.152291
AP13K_AP13N	0.0798274
AP13K_AP13N	0.0741325
AP13K_AP13N	0.298263
AP13K_AP13N	0.276316
AP13K_AP13N	0.131263
AP13K_AP13N	0.319767
AP13K_AP13N	0.482494
AP13K_AP13N	0.25413
AP13K_AP13N	0.487906
AP13K_AP13N	0.264496
AP13K_AP13N	0.317181
AP13K_AP13N	0.254687
AP13K_AP13N	0.776435
AP13K_AP13N	0.436673
AP13K_AP13N	0.0517751
AP13K_AP13N	0.661538
AP13K_AP13N	0.345238
AP13K_AP13N	0.147368
AP13K_AP13N	0.32746
AP13K_AP13N	0.680152
AP13K_AP13N	0.286332
AP13K_AP13N	0.302802
AP13K_AP13N	0.714286
AP13K_AP13N	0.0774648
AP13K_AP13N	0.424206
AP13K_AP13N	0.355919
AP13K_AP13N	0.0746461
AP13K_AP13N	0.129563
AP13K_AP13N	0.0796202
AP13K_AP13N	0.332374
AP13K_AP13N	0.435412
AP13K_AP13N	0.204047
AP13K_AP13N	0.218973
AP13K_AP13N	0.44349
AP13K_AP13N	0.393212
AP13K_AP13N	0.335589
AP13K_AP13N	0.392029
AP13K_AP13N	0.280684
AP13K_AP13N	0.0604027
AP13K_AP13N	0.532012
AP13K_AP13N	0.106173
AP13K_AP13N	1.01238
AP13K_AP13N	0.0974265
AP13K_AP13N	0.0769577
AP13K_AP13N	0.268199
AP13K_AP13N	0.0825826
AP13K_AP13N	0.385537
AP13K_AP13N	0.0657115
AP13K_AP13N	0.286149
AP13K_AP13N	0.153165
AP13K_AP13N	0.268166
AP13K_AP13N	0.633435
AP13K_AP13N	0.7
AP13K_AP13N	0.16849
AP13K_AP13N	0.140083
AP13K_AP13N	0.216667
AP13K_AP13N	0.375921
AP13K_AP13N	0.240397
AP13K_AP13N	0.251908
AP13K_AP13N	0.0484375
AP13K_AP13N	0.463918
AP13K_AP13N	0.218278
AP13K_AP13N	0.419495
AP13K_AP13N	0.25
AP13K_AP13N	0.475248
AP13K_AP13N	0.205219
AP13K_AP13N	0.231738
AP13K_AP13N	0.138718
AP13K_AP13N	0.17524
AP13K_AP13N	0.41394
AP13K_AP13N	0.336856
AP13K_AP13N	0.108638
AP13K_AP13N	0.17208
AP13K_AP13N	0.14808
AP13K_AP13N	0.31117
AP13K_AP13N	0.292517
AP13K_AP13N	0.139456
AP13K_AP13N	0.421731
AP13K_AP13N	0.2876
AP13K_AP13N	0.387817
AP13K_AP13N	0.220844
AP13K_AP13N	0.175313
AP13K_AP13N	0.107266
AP13K_AP13N	0.138606
